scenario,controller,station,block,completed,total_tasks,deadline_misses,tardiness,idle_blocks,busy_blocks,crane_blocks,cancellations,starts,mismatch_blocks,aborted_blocks,makespan,cost,cost_idle,cost_cancel,cost_tardy,cost_mismatch,cost_restart,tuned_param
high_adjustment_cost,tuned_threshold,315,16,10,10,0,0,46,14,60,2,12,6,6,24,27.42,0.9200000000000005,16.0,0.0,6.0,4.5,15.0
high_adjustment_cost,tuned_threshold,316,0,10,10,0,0,39,21,60,1,11,12,12,28,29.78,0.7800000000000004,8.0,0.0,12.0,9.0,15.0
high_adjustment_cost,tuned_threshold,316,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,316,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,316,3,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,316,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,316,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,316,6,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,316,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,316,8,10,10,0,0,38,22,60,0,10,12,12,23,21.759999999999998,0.7600000000000003,0.0,0.0,12.0,9.0,15.0
high_adjustment_cost,tuned_threshold,316,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,316,10,10,10,0,0,36,24,60,2,12,16,16,32,44.72,0.7200000000000003,16.0,0.0,16.0,12.0,15.0
high_adjustment_cost,tuned_threshold,316,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,316,12,10,10,0,0,40,20,60,0,10,10,10,21,18.3,0.8000000000000004,0.0,0.0,10.0,7.5,15.0
high_adjustment_cost,tuned_threshold,316,13,10,10,0,0,44,16,60,0,10,6,6,17,11.38,0.8800000000000004,0.0,0.0,6.0,4.5,15.0
high_adjustment_cost,tuned_threshold,316,14,10,10,0,0,42,18,60,1,11,9,9,23,24.59,0.8400000000000004,8.0,0.0,9.0,6.75,15.0
high_adjustment_cost,tuned_threshold,316,15,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,316,16,10,10,0,0,48,12,60,1,11,3,3,21,14.21,0.9600000000000005,8.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,319,0,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,6,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,319,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,10,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,12,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,319,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,14,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,319,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,319,16,10,10,0,0,45,15,60,0,10,5,5,16,9.65,0.9000000000000005,0.0,0.0,5.0,3.75,15.0
high_adjustment_cost,tuned_threshold,323,0,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,323,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,6,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,323,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,8,10,10,0,0,46,14,60,0,10,4,4,15,7.920000000000001,0.9200000000000005,0.0,0.0,4.0,3.0,15.0
high_adjustment_cost,tuned_threshold,323,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,10,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,323,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,12,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,323,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,14,10,10,0,0,39,21,60,1,11,12,12,26,29.78,0.7800000000000004,8.0,0.0,12.0,9.0,15.0
high_adjustment_cost,tuned_threshold,323,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,323,16,10,10,0,0,50,10,60,1,11,1,1,13,10.75,1.0000000000000004,8.0,0.0,1.0,0.75,15.0
high_adjustment_cost,tuned_threshold,324,0,10,10,0,0,42,18,60,1,11,9,9,28,24.59,0.8400000000000004,8.0,0.0,9.0,6.75,15.0
high_adjustment_cost,tuned_threshold,324,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,6,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,324,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,8,10,10,0,0,46,14,60,0,10,4,4,15,7.920000000000001,0.9200000000000005,0.0,0.0,4.0,3.0,15.0
high_adjustment_cost,tuned_threshold,324,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,10,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,324,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,12,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,324,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,14,10,10,0,0,44,16,60,1,11,7,7,20,21.130000000000003,0.8800000000000004,8.0,0.0,7.0,5.25,15.0
high_adjustment_cost,tuned_threshold,324,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,324,16,10,10,0,0,49,11,60,2,12,3,3,20,22.23,0.9800000000000005,16.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,330,0,10,10,0,0,44,16,60,2,12,8,8,30,30.88,0.8800000000000004,16.0,0.0,8.0,6.0,15.0
high_adjustment_cost,tuned_threshold,330,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,330,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,330,3,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,330,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,330,5,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,330,6,10,10,0,0,45,15,60,0,10,5,5,16,9.65,0.9000000000000005,0.0,0.0,5.0,3.75,15.0
high_adjustment_cost,tuned_threshold,330,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,330,8,10,10,0,0,37,23,60,0,10,13,13,24,23.490000000000002,0.7400000000000003,0.0,0.0,13.0,9.75,15.0
high_adjustment_cost,tuned_threshold,330,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,330,10,10,10,0,0,46,14,60,2,12,6,6,22,27.42,0.9200000000000005,16.0,0.0,6.0,4.5,15.0
high_adjustment_cost,tuned_threshold,330,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,330,12,10,10,0,0,39,21,60,0,10,11,11,22,20.03,0.7800000000000004,0.0,0.0,11.0,8.25,15.0
high_adjustment_cost,tuned_threshold,330,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,330,14,10,10,0,0,37,23,60,1,11,14,14,29,33.24,0.7400000000000003,8.0,0.0,14.0,10.5,15.0
high_adjustment_cost,tuned_threshold,330,15,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,330,16,10,10,0,0,48,12,60,2,12,4,4,21,23.96,0.9600000000000005,16.0,0.0,4.0,3.0,15.0
high_adjustment_cost,tuned_threshold,340,0,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,6,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,340,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,10,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,12,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,340,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,14,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,340,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,340,16,10,10,0,0,49,11,60,0,10,1,1,12,2.7300000000000004,0.9800000000000005,0.0,0.0,1.0,0.75,15.0
high_adjustment_cost,tuned_threshold,343,0,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,343,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,343,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,343,3,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,343,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,343,5,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,343,6,10,10,0,0,39,21,60,0,10,11,11,22,20.03,0.7800000000000004,0.0,0.0,11.0,8.25,15.0
high_adjustment_cost,tuned_threshold,343,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,343,8,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,343,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,343,10,10,10,0,0,35,25,60,0,10,15,15,26,26.950000000000003,0.7000000000000003,0.0,0.0,15.0,11.25,15.0
high_adjustment_cost,tuned_threshold,343,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,343,12,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,343,13,10,10,0,0,49,11,60,0,10,1,1,12,2.7300000000000004,0.9800000000000005,0.0,0.0,1.0,0.75,15.0
high_adjustment_cost,tuned_threshold,343,14,10,10,0,0,37,23,60,0,10,13,13,24,23.490000000000002,0.7400000000000003,0.0,0.0,13.0,9.75,15.0
high_adjustment_cost,tuned_threshold,343,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,343,16,10,10,0,0,40,20,60,0,10,10,10,24,18.3,0.8000000000000004,0.0,0.0,10.0,7.5,15.0
high_adjustment_cost,tuned_threshold,344,0,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,3,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,344,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,6,10,10,0,0,45,15,60,0,10,5,5,16,9.65,0.9000000000000005,0.0,0.0,5.0,3.75,15.0
high_adjustment_cost,tuned_threshold,344,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,10,10,10,0,0,45,15,60,0,10,5,5,16,9.65,0.9000000000000005,0.0,0.0,5.0,3.75,15.0
high_adjustment_cost,tuned_threshold,344,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,12,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,344,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,14,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,344,16,10,10,0,0,44,16,60,1,11,7,7,20,21.130000000000003,0.8800000000000004,8.0,0.0,7.0,5.25,15.0
high_adjustment_cost,tuned_threshold,348,0,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,3,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,348,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,6,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,348,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,10,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,348,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,12,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
high_adjustment_cost,tuned_threshold,348,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,14,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,348,16,10,10,0,0,46,14,60,0,10,4,4,15,7.920000000000001,0.9200000000000005,0.0,0.0,4.0,3.0,15.0
high_adjustment_cost,tuned_threshold,350,0,10,10,0,0,50,10,60,0,10,0,0,12,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,6,10,10,0,0,47,13,60,0,10,3,3,14,6.19,0.9400000000000005,0.0,0.0,3.0,2.25,15.0
high_adjustment_cost,tuned_threshold,350,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,10,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,15.0
high_adjustment_cost,tuned_threshold,350,12,10,10,0,0,48,12,60,0,10,2,2,13,4.460000000000001,0.9600000000000005,0.0,0.0,2.0,1.5,15.0
